"","0000011103","0000012101","0000012301","0000012305","0000012401","0000012406","0000012411","0000012413","0000012417","0000012420","0000012423","0000012427","0000012428","0000012429","0000012430","0000012433","0000012434","0000012435","0000012501","0000012502","0000012505","0000012507","0000012601","0000012701","0000013301","0000021206","0000021207","0000024204","0000024205","0000024206","0000024207","0000024601","0000024701","0000025101","0000025108","0000025112","0000025113","0000025114","0000025123","0000025125","0000025201","0000025203","0000025207","0000025209","0000025212","0000025303","0000025304","0000025305","0000031601","0000031604","0000031609","0000034601","0000034602","0000034603","0000041301","0000041601","0000044602","0000045201","0000045601","0000045603","0000045604","0000051701","0000061601","0000061602","0000061603","0000061701","0000062605","0000064601","0000064603","0000071601","0000076101","0000077601","0000090101","0000090601","0000090604","0000090606","0000090701","0000090702","0000090703","0000090704","0000090706","0000091302","0000091702","0000091717","0000094606","0000095601","0000095602","0000095605","0000096706","0000096711","0000096713","0000096724","0000096731","0000098501","0000098503","0000098507","0000098508","0000098509","0000098513","0000098514","0000098515","0000098516","0000098517","0000098518","0000098519","aa00190001","aa00690002","aa03125001","aa03125002","aa03125003","aa03125004","aa03125005","aa03125006","aa04192003","aa04192004","aa05191001","aa05191002","aa05191003","aa05191004","aa07134015","aa07134027","aa07151012","aa07153001","aa07153002","aa07153003","aa07153004","aa07153005","aa07153006","aa07153007","aa07153008","aa07153009","aa07153048","aa07153049","aa07153051","aa07153052","aa07153053","aa07153054","aa07153055","aa07153056","aa07153057","aa07153096","aa07153097","aa07153098","aa07153099","aa07153101","aa07153102","aa07153103","aa07153104","aa07153105","aa07153106","aa07153149","aa07153152","aa07153201","aa07153251","aa07153252","aa07153253","aa07153254","aa07153255","aa07153258","aa07153259","aa07153262","aa07153268","aa07153269","aa07153272","aa07153273","aa07153274","aa07153299","aa07193001","aa07193002","aa07193003","aa07193004","aa07193010","aa07193013","aa07253151","aa07253153","aa07253256","aa07253257","aa07253260","aa07253261","aa07334006","aa07351001","aa07393043","aa07453001","aa07453002","aa07453003","aa07453004","aa07453005","aa07453006","aa07453007","aa07453008","aa07453009","aa07453010","aa07453011","aa07453012","aa07453013","aa07453014","aa07453015","aa07453016","aa07453017","aa07453018","aa07453098","aa07453099","aa08296002","aa11224004","ab07294010","gx01910701","gx02110101","gx02110104","gx02120305","gx02120412","gx02130402","gx02760102","gx02900104","ty00000001","ty00000002","ty00000003","ty00000005","ty00000006","ty00000009","ty00000010","ty00000011","ty00000012"
"53060517",NA,NA,"90",NA,NA,"中等","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77",NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,"80","良好","82","62","79","83","78","82",NA,NA,"74","71","76","70",NA,NA,NA,"66","70","72","60","60","65","47","73","61",NA,NA,"76","77","73","47","65","72","72",NA,NA,NA,NA,"75","40","93","60","60","88",NA,"68","中等","中等","及格","中等",NA,"82",NA,"良好",NA,NA,NA,NA,"69",NA,NA,"46","27","36",NA,"80","60","92","70","61",NA,NA,NA,NA,"71","87","优秀","良好","良好","及格","及格","中等","中等","良好","良好","中等","80","75","良好","62","及格","81","97","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,"及格"
"53060518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60",NA,"79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,"74","优秀","80","72","71","82","84","81",NA,NA,"69","72","71","69",NA,NA,NA,"70","82","89","63","91","78","67","78","74",NA,NA,"83","89","92","70","69","62","78",NA,NA,NA,NA,"74","72","68","91","72","75",NA,"85","中等","中等","及格","良好",NA,"85",NA,"良好",NA,NA,NA,NA,"79",NA,NA,"90","74","45",NA,"94","78","97","78",NA,"90",NA,NA,NA,"81","90","良好","良好","优秀","优秀","优秀","良好","良好","优秀","优秀","中等","86","74","良好","84","中等","84","85","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"优秀",NA,NA,NA,NA,NA
"53060519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",NA,"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,"75","优秀","80","68","82","84","85","82",NA,NA,"81","77","77","74",NA,NA,NA,"62","64","81","66","76","85","65","76","79",NA,NA,"88","83","74","88","79","76","86",NA,NA,NA,NA,"82","61","77","87","81","87",NA,"81","中等","中等","及格","良好",NA,"82",NA,"中等",NA,NA,NA,NA,"70",NA,NA,"76","75","65",NA,"77","86","90","81",NA,"93",NA,NA,NA,"81","89","优秀","良好","良好","良好","良好","良好","良好","优秀","优秀","良好","85","73","优秀","87","中等","83","94","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,"优秀",NA,NA,NA,NA,NA
"53060520",NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91",NA,"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","优秀","87","68","92","81","84","92",NA,NA,"85","84","85","79",NA,NA,NA,"41","46","75","61","76","70","79","61","61",NA,NA,"74","77","84","72","60","74","61",NA,NA,NA,NA,"84","66","73","72","82","65",NA,"72","优秀","及格","中等","优秀",NA,"76",NA,"中等",NA,NA,NA,NA,"64",NA,NA,"70","60","60",NA,"66","73","90","40","71","90",NA,NA,NA,"76","89","中等","及格","良好","良好","良好","良好","良好","优秀","优秀","优秀","82","60","中等","72","优秀","85","80","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA
"53060521",NA,NA,"87",NA,NA,NA,NA,NA,"良好","优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94","优秀","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","良好","85","81","85","76","95","87",NA,NA,"86","83","86","81",NA,NA,NA,"76","71","89","60","68","91","72","72","76",NA,NA,"83","84","76","67","60","81","70",NA,NA,NA,NA,"89","86","74","81","85","71",NA,"71","良好","中等","中等","良好",NA,"84",NA,"中等",NA,NA,NA,NA,"70",NA,NA,"71","60","71",NA,"63","77","98","60","75",NA,NA,NA,NA,"72","89","良好","及格","中等","中等","中等","中等","中等","良好","良好","中等","82","69","中等","70","及格","87","83","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA
"53060522",NA,NA,"89",NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,"90","优秀","84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","良好","84","73","81","86","86","87",NA,NA,"81","72","82","78",NA,NA,NA,"74","68","85","60","73","88","69","81","73",NA,NA,"79","70","75","70","60","73","71",NA,NA,NA,NA,"84","65","83","92","91","74",NA,"76","中等","中等","中等","良好",NA,"70",NA,"中等",NA,NA,NA,NA,"65",NA,NA,"81","70","75",NA,"73","83","91","60","62",NA,NA,NA,NA,"76","88","良好","及格","中等","中等","中等","良好","中等","良好","优秀","中等","82","62","中等","64","及格","76","84","及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀"
"53060523",NA,NA,"87",NA,NA,NA,"良好",NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93",NA,"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,"65","优秀","88","74","84","79","92","87",NA,NA,"81","81","85","83",NA,NA,NA,"75","82","88","67","73","78","79","84","64",NA,NA,"83","73","76","74","65","71","73",NA,NA,NA,NA,"77","64","83","86","82","67",NA,"79","中等","中等","及格","及格",NA,"84",NA,"良好",NA,NA,NA,NA,"68",NA,NA,"72","60","51",NA,"69","79","94","65","84",NA,NA,NA,NA,"80","88","良好","中等","中等","及格","良好","良好","良好","良好","良好","及格","80","73","良好","67","良好","79","82","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA
"53060524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",NA,NA,"优秀",NA,NA,NA,NA,"74","及格","87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","良好","83","63","81","60","89","87",NA,NA,"70","78","79","61",NA,NA,NA,"48","60","49","60","19","5","54","14","73",NA,NA,"68","65","69","30","60","65","56",NA,NA,NA,NA,"65","60","60","4","68","44",NA,"65","优秀","及格","及格","良好",NA,"65.5",NA,"良好",NA,NA,NA,NA,"64",NA,NA,"78","51","35",NA,"86","48","73","63",NA,"88",NA,NA,NA,"65","88","中等","良好","及格","良好","不及格","良好","良好","良好","良好","良好","85","67","及格","65","优秀","75","75","中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,"中等",NA,NA
"53060525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,"77",NA,NA,NA,NA,NA,NA,NA,"72",NA,"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","优秀","84","78","82","74","77","82",NA,NA,"87","82","90","72",NA,NA,NA,"60","63","71","15","54","65","78","60","69",NA,NA,"53","83","80","62","62","62","79",NA,NA,NA,NA,"87","60","60","72","76","72",NA,"69","中等","及格","及格","良好",NA,"78",NA,"中等",NA,NA,NA,"62","51",NA,NA,"72","89","48",NA,"96","68","82","66",NA,"78",NA,NA,NA,"71","89","优秀","良好","及格","良好","中等","中等","中等","良好","良好","良好","85","60","中等","80","优秀","90","97","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,"良好",NA,NA,NA,NA,NA
"53060526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73",NA,NA,NA,NA,NA,NA,NA,"77",NA,"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,"79","优秀","80","77","83","79","85","81",NA,NA,"85","73","89","70",NA,NA,NA,"75","70","86","61","81","94","77","63","73",NA,NA,"91","73","77","62","76","76","69",NA,NA,NA,NA,"74","80","85","85","78","66",NA,"81","良好","及格","中等","中等",NA,"79",NA,"优秀",NA,NA,NA,NA,"79",NA,NA,"84","87","60",NA,"84","81","96","76",NA,"80",NA,NA,NA,"76","89","优秀","优秀","优秀","优秀","良好","良好","良好","优秀","优秀","优秀","90","71","良好","92","优秀","81","84","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,"良好",NA,NA,NA,NA,NA
"53060527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81",NA,NA,NA,NA,NA,"优秀",NA,"86",NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","优秀","83","76","87","74","84","87",NA,NA,"84","74","82","78",NA,NA,NA,"74","81","95","67","84","88","76","77","73",NA,NA,"82","80","62","82","79","71","87",NA,NA,NA,NA,"84","91","94","87","82","80",NA,"81","中等","及格","及格","良好",NA,"81",NA,"良好",NA,NA,NA,NA,"71",NA,NA,"93","89","75",NA,"86","69","91","90",NA,"90",NA,NA,NA,"82","87","良好","良好","良好","良好","优秀","良好","中等","良好","优秀","及格","85","74","中等","89","优秀","81","74","优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,"良好",NA,NA
"53060528",NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀","85",NA,"82","及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,"60","中等","67","72","87","82","85","85",NA,NA,"78","66","76","67",NA,NA,NA,"79","90","82","74","78","75","78","89","69",NA,NA,"86","68","89","84","70","69","80",NA,NA,NA,NA,"84","64","83","87","82","72",NA,"70","优秀","中等","优秀","良好",NA,"68",NA,"中等",NA,NA,NA,NA,"77",NA,NA,"80","65","67",NA,"74","79","93","60","65",NA,NA,NA,NA,"85","88","良好","良好","良好","中等","良好","良好","良好","优秀","优秀","中等","85","82","中等","84","及格","83","65","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,"良好",NA
"53060529",NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","中等","87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","中等","79","79","91","79","86","92",NA,NA,"82","74","77","73",NA,NA,NA,"63","70","72","60","72","86","69","68","75",NA,NA,"65","76","82","72","66","82","79",NA,NA,NA,NA,"88","63","69","69","79","49",NA,"74","良好","及格","中等","中等",NA,"60",NA,"良好",NA,NA,NA,NA,"68",NA,NA,"83","64","67",NA,"64","88","82","50","80","80",NA,NA,NA,"71","89","良好","优秀","中等","中等","中等","中等","中等","良好","良好","良好","81","76","中等","78","及格","83","72","中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA
"53060530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等","68",NA,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","中等","65","60","86","81","85","81",NA,NA,"83","78","79","80",NA,NA,NA,"79","79","83","60","68","69","64","60","87",NA,NA,"48","60","72","70","60","72","76",NA,NA,NA,NA,"91","85","88","76","82","44",NA,"80","良好","及格","中等","良好",NA,"67",NA,"中等",NA,NA,NA,NA,"65","72",NA,"98","65","62",NA,"79","87","85","74","68","85",NA,NA,NA,"76","88","良好","优秀","中等","良好","中等","中等","中等","良好","良好","良好","85","66","及格","76","良好","88","72","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA
"53060531",NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86",NA,"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","中等","81","69","89","80","91","87",NA,NA,"80","72","80","80",NA,NA,NA,"87","85","88","61","87","85","87","80","62",NA,NA,"90","64","88","84","60","63","77",NA,NA,NA,NA,"91","95","81","83","81","81",NA,"70","良好","中等","及格","良好",NA,"37",NA,"优秀",NA,NA,NA,NA,"80",NA,NA,"94","88","71",NA,"92","93","87","60","60","93",NA,NA,NA,"85","90","良好","良好","良好","良好","中等","优秀","良好","优秀","良好","良好","81","66","优秀","75","及格","82","61","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA
"53060532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好","74",NA,"81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,"72","及格","72","78","83","77","85","86",NA,NA,"67","68","69","60",NA,NA,NA,"85","73","92","68","74","76","72","75","70",NA,NA,"60","40","79","82","60","74","72",NA,NA,NA,NA,"88","46","61","88","82","78",NA,"75","中等","及格","及格","及格",NA,"24",NA,"良好",NA,NA,NA,NA,"70",NA,NA,"71","53","68",NA,"83","60","75","60","80","84",NA,NA,NA,"76","89","良好","优秀","优秀","良好","良好","良好","中等","良好","优秀","中等","81","79","优秀","85","优秀","87","90","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,"中等",NA,NA,NA
"53060533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","良好","82","69","90","84","87","87",NA,NA,"82","77","75","73",NA,NA,NA,"83","80","94","72","89","84","84","81","83",NA,NA,"74","88","88","89","83","85","80",NA,NA,NA,NA,"95","79","72","75","84","90",NA,"81","中等","中等","及格","优秀",NA,"70",NA,"优秀",NA,NA,NA,NA,"69",NA,NA,"86","76","70",NA,"84","85","95","73","86",NA,NA,NA,NA,"81","88","良好","优秀","中等","良好","优秀","优秀","中等","良好","良好","优秀","81","73","良好","96","优秀","88","90","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,"良好",NA,NA,NA,NA
"53060534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76",NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","良好","72","79","91","81","96","92",NA,NA,"75","72","76","75",NA,NA,NA,"79","60","84","66","93","83","75","85","68",NA,NA,"94","80","80","84","66","74","80",NA,NA,NA,NA,"91","77","95","86","77","80",NA,"74","中等","中等","中等","中等",NA,"82",NA,"优秀",NA,NA,NA,NA,"70","60",NA,"74","60","65",NA,"86","88","95","71",NA,"93",NA,NA,NA,"76","88","良好","良好","中等","良好","良好","良好","良好","良好","中等","优秀","87","77","良好","84","中等","88","94","及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"优秀",NA,NA
"53060601",NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94",NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","优秀","85","77","89","85","78","86",NA,NA,"78","85","82","80",NA,NA,NA,"70","73","56","62","73","74","78","89","79",NA,NA,"80","85","93","82","74","74","66",NA,NA,NA,NA,"91","60","53","73","86","60",NA,"76","中等","中等","优秀","优秀",NA,"70.5",NA,"良好",NA,NA,NA,NA,"83","93",NA,"60","64","62",NA,"78","82","95","85","86","95",NA,"77",NA,"79","90","优秀","良好","良好","优秀","优秀","优秀","优秀","优秀","优秀","良好","90","84","中等","85","优秀","84","92","优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,"中等",NA,NA,NA,NA
